,image name,object name,avg int channel 1,avg int channel 2,avg int channel 3
4601,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #747 (ND4 Blob Finder),226.03703703703704,230.62962962962962,2933.4444444444443
4602,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #748 (ND4 Blob Finder),278.4347826086956,117.73913043478261,1930.5217391304348
4603,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #749 (ND4 Blob Finder),357.0243902439024,252.2439024390244,3619.121951219512
4604,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #750 (ND4 Blob Finder),566.1594202898551,302.3623188405797,3755.927536231884
4605,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #751 (ND4 Blob Finder),194.71428571428572,169.85714285714286,7823.642857142857
4606,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #752 (ND4 Blob Finder),220.0,253.5185185185185,1405.9259259259259
4607,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #753 (ND4 Blob Finder),492.6744186046512,653.0930232558139,3546.6046511627906
4608,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #754 (ND4 Blob Finder),355.225,288.95,2874.4
4609,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #755 (ND4 Blob Finder),354.4888888888889,2125.8888888888887,3072.8888888888887
4610,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #757 (ND4 Blob Finder),481.14814814814815,1026.351851851852,4010.962962962963
4611,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #758 (ND4 Blob Finder),193.74074074074073,174.92592592592592,3481.8518518518517
4612,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #759 (ND4 Blob Finder),161.85714285714286,1608.2857142857142,6017.142857142857
4613,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #761 (ND4 Blob Finder),261.29411764705884,245.58823529411765,6603.0
4614,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #762 (ND4 Blob Finder),268.84375,563.0,3102.65625
4615,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #763 (ND4 Blob Finder),348.5,219.225,2786.7
4616,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #764 (ND4 Blob Finder),282.25,175.125,6252.625
4617,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #765 (ND4 Blob Finder),286.54761904761904,224.4047619047619,4665.833333333333
4618,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #767 (ND4 Blob Finder),302.51020408163265,349.6326530612245,39836.102040816324
4619,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #769 (ND4 Blob Finder),383.3243243243243,386.56756756756755,3992.5135135135133
4620,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #770 (ND4 Blob Finder),245.74285714285713,202.0,8541.685714285713
4621,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #772 (ND4 Blob Finder),507.5925925925926,1608.7962962962963,2426.240740740741
4622,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #773 (ND4 Blob Finder),247.375,309.0,1750.75
4623,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #775 (ND4 Blob Finder),266.9756097560976,273.219512195122,2955.4634146341464
4624,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #776 (ND4 Blob Finder),178.73333333333332,203.13333333333333,5173.133333333333
4625,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #778 (ND4 Blob Finder),309.7692307692308,328.88461538461536,3524.730769230769
4626,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #779 (ND4 Blob Finder),436.3521126760563,294.0,2622.549295774648
4627,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #780 (ND4 Blob Finder),569.5636363636364,394.1090909090909,7004.054545454545
4628,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #781 (ND4 Blob Finder),207.5,2671.3333333333335,15069.333333333334
4629,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #782 (ND4 Blob Finder),372.1842105263158,225.52631578947367,754.1315789473684
4630,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #783 (ND4 Blob Finder),313.4807692307692,224.80769230769232,5556.134615384615
4631,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #784 (ND4 Blob Finder),596.4464285714286,159.30357142857142,2847.1071428571427
4632,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #785 (ND4 Blob Finder),240.89473684210526,176.78947368421052,4068.684210526316
4633,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #787 (ND4 Blob Finder),313.5,238.3125,4651.1875
4634,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #788 (ND4 Blob Finder),414.50847457627117,1223.457627118644,4292.3050847457625
4635,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #789 (ND4 Blob Finder),493.35087719298247,177.08771929824562,1215.8245614035088
4636,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #791 (ND4 Blob Finder),383.75,117.71875,3843.65625
4637,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #792 (ND4 Blob Finder),217.1875,274.4375,2854.8125
4638,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #795 (ND4 Blob Finder),891.4246575342465,202.78082191780823,5022.301369863014
4639,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #798 (ND4 Blob Finder),267.8863636363636,175.8181818181818,1519.5681818181818
4640,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #799 (ND4 Blob Finder),482.24657534246575,196.75342465753425,2893.972602739726
4641,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #800 (ND4 Blob Finder),251.3548387096774,237.38709677419354,8569.387096774193
4642,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #801 (ND4 Blob Finder),254.89285714285714,219.32142857142858,3236.535714285714
4643,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #803 (ND4 Blob Finder),473.8181818181818,173.75,4933.977272727273
4644,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #804 (ND4 Blob Finder),519.375,150.72916666666666,3205.0416666666665
4645,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #805 (ND4 Blob Finder),721.9090909090909,389.8068181818182,1422.6931818181818
4646,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #806 (ND4 Blob Finder),337.6388888888889,138.66666666666666,2071.277777777778
4647,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #808 (ND4 Blob Finder),389.10752688172045,162.98924731182797,5684.677419354839
4648,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #809 (ND4 Blob Finder),369.0769230769231,280.87179487179486,2001.128205128205
4649,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #810 (ND4 Blob Finder),345.92105263157896,185.55263157894737,2177.684210526316
4650,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #811 (ND4 Blob Finder),400.73333333333335,1583.5111111111112,9759.711111111112
4651,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #812 (ND4 Blob Finder),525.375,340.8958333333333,5180.9375
4652,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #813 (ND4 Blob Finder),260.8333333333333,228.16666666666666,7153.666666666667
4653,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #815 (ND4 Blob Finder),307.5882352941176,214.2941176470588,7849.764705882353
4654,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #816 (ND4 Blob Finder),322.6842105263158,119.6842105263158,10966.894736842105
4655,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #818 (ND4 Blob Finder),313.6774193548387,252.80645161290323,3995.7419354838707
4656,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #819 (ND4 Blob Finder),200.57894736842104,392.2631578947368,11804.368421052632
4657,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #820 (ND4 Blob Finder),419.72340425531917,220.19148936170214,5766.63829787234
4658,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #821 (ND4 Blob Finder),403.60869565217394,456.6304347826087,2695.391304347826
4659,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #822 (ND4 Blob Finder),200.23529411764707,178.58823529411765,3036.529411764706
4660,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #825 (ND4 Blob Finder),307.7818181818182,172.5090909090909,15201.09090909091
4661,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #826 (ND4 Blob Finder),258.5192307692308,228.42307692307693,2931.4615384615386
4662,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #827 (ND4 Blob Finder),320.56944444444446,2107.277777777778,8091.861111111111
4663,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #828 (ND4 Blob Finder),296.3611111111111,184.94444444444446,4176.111111111111
4664,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #830 (ND4 Blob Finder),311.44444444444446,2616.027777777778,2555.1666666666665
4665,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #831 (ND4 Blob Finder),260.0625,179.625,6082.4375
4666,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #832 (ND4 Blob Finder),293.0,273.0,5698.5
4667,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #833 (ND4 Blob Finder),665.1857142857143,157.55714285714285,3164.1857142857143
4668,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #834 (ND4 Blob Finder),486.92452830188677,525.8490566037735,4096.622641509434
4669,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #835 (ND4 Blob Finder),517.2452830188679,2943.188679245283,3478.603773584906
4670,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #836 (ND4 Blob Finder),626.1728395061729,419.037037037037,3544.6543209876545
4671,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #837 (ND4 Blob Finder),251.88095238095238,104.26190476190476,3616.190476190476
4672,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #838 (ND4 Blob Finder),452.72549019607845,205.37254901960785,3875.764705882353
4673,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #839 (ND4 Blob Finder),375.3272727272727,225.21818181818182,3209.6363636363635
4674,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #840 (ND4 Blob Finder),389.7121212121212,127.34848484848484,5221.621212121212
4675,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #843 (ND4 Blob Finder),316.15384615384613,161.0,1772.4615384615386
4676,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #844 (ND4 Blob Finder),496.15,1733.6166666666666,6280.883333333333
4677,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #845 (ND4 Blob Finder),397.0,257.5208333333333,5580.958333333333
4678,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #846 (ND4 Blob Finder),161.0,2261.5,22095.5
4679,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #847 (ND4 Blob Finder),717.3294117647059,260.8,5035.35294117647
4680,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #848 (ND4 Blob Finder),441.078125,202.421875,2268.34375
4681,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #849 (ND4 Blob Finder),227.25,105.5,1395.25
4682,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #850 (ND4 Blob Finder),245.53333333333333,116.26666666666667,2706.6
4683,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #851 (ND4 Blob Finder),465.24242424242425,551.030303030303,7698.393939393939
4684,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #852 (ND4 Blob Finder),287.06779661016947,971.0677966101695,4887.237288135593
4685,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #855 (ND4 Blob Finder),389.05555555555554,163.16666666666666,4399.2037037037035
4686,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #857 (ND4 Blob Finder),338.9347826086956,1361.304347826087,4748.282608695652
4687,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #858 (ND4 Blob Finder),254.2,183.0,4338.4
4688,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #859 (ND4 Blob Finder),413.30434782608694,199.52173913043478,5525.68115942029
4689,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #860 (ND4 Blob Finder),288.2291666666667,144.8125,424.6666666666667
4690,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #861 (ND4 Blob Finder),248.23809523809524,229.57142857142858,8189.857142857143
4691,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #862 (ND4 Blob Finder),338.7560975609756,167.97560975609755,1809.219512195122
4692,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #863 (ND4 Blob Finder),458.0693069306931,137.4257425742574,2986.2475247524753
4693,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #864 (ND4 Blob Finder),156.5,671.25,13965.25
4694,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #865 (ND4 Blob Finder),303.59615384615387,204.3653846153846,2383.0
4695,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #867 (ND4 Blob Finder),262.0625,298.1875,3233.5
4696,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #870 (ND4 Blob Finder),324.6666666666667,146.87179487179486,6483.846153846154
4697,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #871 (ND4 Blob Finder),428.2258064516129,241.32258064516128,2907.4193548387098
4698,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #872 (ND4 Blob Finder),243.69230769230768,307.38461538461536,8922.615384615385
4699,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #873 (ND4 Blob Finder),198.2,178.0,3465.6
4700,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #874 (ND4 Blob Finder),230.86363636363637,213.4090909090909,4334.545454545455
4701,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #875 (ND4 Blob Finder),361.0344827586207,135.0344827586207,1853.9310344827586
4702,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #876 (ND4 Blob Finder),555.468253968254,555.5873015873016,3044.1190476190477
4703,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #877 (ND4 Blob Finder),378.74,214.16,3031.7
4704,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #878 (ND4 Blob Finder),213.90322580645162,165.48387096774192,1139.0967741935483
4705,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #879 (ND4 Blob Finder),371.0845070422535,687.0422535211268,3803.3098591549297
4706,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #880 (ND4 Blob Finder),367.6363636363636,207.0681818181818,9569.022727272728
4707,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #881 (ND4 Blob Finder),242.7058823529412,149.23529411764707,4086.0
4708,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #882 (ND4 Blob Finder),474.14,199.42,4753.06
4709,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #883 (ND4 Blob Finder),643.0672268907563,462.02521008403363,4349.420168067227
4710,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #884 (ND4 Blob Finder),242.0,311.5,5595.5
4711,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #885 (ND4 Blob Finder),236.5,183.5,2478.0
4712,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #887 (ND4 Blob Finder),258.0263157894737,178.47368421052633,3505.7105263157896
4713,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #889 (ND4 Blob Finder),493.4117647058824,191.0735294117647,3553.0588235294117
4714,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #892 (ND4 Blob Finder),240.26666666666668,175.73333333333332,2794.4333333333334
4715,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #893 (ND4 Blob Finder),264.05882352941177,98.6470588235294,2661.8823529411766
4716,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #894 (ND4 Blob Finder),730.3421052631579,213.09649122807016,2627.4824561403507
4717,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #895 (ND4 Blob Finder),162.05882352941177,473.7647058823529,22132.647058823528
4718,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #896 (ND4 Blob Finder),231.84615384615384,481.6923076923077,2571.730769230769
4719,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #899 (ND4 Blob Finder),312.4,491.15714285714284,1385.8142857142857
4720,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #900 (ND4 Blob Finder),252.04166666666666,3460.0,6396.083333333333
4721,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #901 (ND4 Blob Finder),259.0,255.0,1093.4444444444443
4722,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #902 (ND4 Blob Finder),239.17241379310346,532.1379310344828,53603.41379310345
4723,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #903 (ND4 Blob Finder),411.825,434.0,5216.05
4724,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #904 (ND4 Blob Finder),272.53846153846155,173.34615384615384,2297.769230769231
4725,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #906 (ND4 Blob Finder),262.3943661971831,284.90140845070425,2670.323943661972
4726,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #909 (ND4 Blob Finder),299.6666666666667,2838.866666666667,1857.3333333333333
4727,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #910 (ND4 Blob Finder),331.1,430.4,2718.58
4728,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #912 (ND4 Blob Finder),435.43859649122805,909.9298245614035,3208.9473684210525
4729,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #913 (ND4 Blob Finder),204.375,281.0,5033.625
4730,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #914 (ND4 Blob Finder),335.0,199.53846153846155,4060.596153846154
4731,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #915 (ND4 Blob Finder),404.3424657534247,979.0,3943.5479452054797
4732,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #917 (ND4 Blob Finder),321.79245283018867,100.15094339622641,4047.7924528301887
4733,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #918 (ND4 Blob Finder),251.81578947368422,173.92105263157896,4940.105263157895
4734,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #919 (ND4 Blob Finder),342.3529411764706,167.05882352941177,4474.294117647059
4735,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #921 (ND4 Blob Finder),253.97058823529412,97.26470588235294,1830.7941176470588
4736,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #923 (ND4 Blob Finder),260.36,182.18,3025.3
4737,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #924 (ND4 Blob Finder),463.0759493670886,235.9746835443038,5346.202531645569
4738,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #926 (ND4 Blob Finder),279.26666666666665,190.9,7226.466666666666
4739,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #929 (ND4 Blob Finder),385.85714285714283,361.8021978021978,4379.494505494506
4740,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #930 (ND4 Blob Finder),414.9252336448598,493.6542056074766,6254.457943925234
4741,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #932 (ND4 Blob Finder),668.4757281553398,302.29126213592235,6446.0291262135925
4742,ND4-647_MRPL23-488_TOM20-405-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #933 (ND4 Blob Finder),215.79310344827587,125.03448275862068,3725.5172413793102
