,image set,total area,avg rnr2 intensity
4247,ChloropreV2,0.22735236203142214,7918.31693989071
4248,ChloropreV2,0.011834780489306938,6425.8
4249,ChloropreV2,0.008097481387420537,6192.714285714285
4250,ChloropreV2,0.03924164056980722,6853.78125
4251,ChloropreV2,0.11772492170942157,7020.126315789474
4252,ChloropreV2,0.05792813607923923,6995.234042553191
4253,ChloropreV2,0.05543660334464828,6679.0888888888885
4254,ChloropreV2,0.07163156611948933,7280.310344827586
4255,ChloropreV2,0.2148946983584675,8321.838150289017
4256,ChloropreV2,0.11772492170942163,7040.042105263158
4257,ChloropreV2,0.03301280873332988,6459.259259259259
4258,ChloropreV2,0.02429244416226161,6259.9
4259,ChloropreV2,0.05543660334464828,7355.977777777778
4260,ChloropreV2,0.06789426701760294,6487.472727272727
4261,ChloropreV2,0.011834780489306938,6256.3
4262,ChloropreV2,0.11897068807671701,7515.864583333333
4263,ChloropreV2,0.0168178459584888,6390.571428571428
4264,ChloropreV2,0.1389029499534446,7521.160714285715
4265,ChloropreV2,0.013080546856602406,6437.272727272727
4266,ChloropreV2,0.015572079591193342,6251.307692307692
4267,ChloropreV2,0.028029743264148012,6449.95652173913
4268,ChloropreV2,0.1476233145245128,6530.235294117647
4269,ChloropreV2,0.31580177410939886,8828.433070866142
4270,ChloropreV2,0.02553821052955707,6611.571428571428
4271,ChloropreV2,0.13267411811696728,7549.607476635514
4272,ChloropreV2,0.001868649550943201,6038.0
4273,ChloropreV2,0.1476233145245128,7500.806722689075
4274,ChloropreV2,0.014326313223897874,6349.583333333333
4275,ChloropreV2,0.014326313223897874,6400.166666666667
4276,ChloropreV2,0.08658076252703496,7410.214285714285
4277,ChloropreV2,0.6010822722200589,7732.08281573499
4278,ChloropreV2,0.22236929656224028,7204.9553072625695
4279,ChloropreV2,0.10152995893458054,7331.963414634146
4280,ChloropreV2,1.458169532919365,7851.174210076857
4281,ChloropreV2,0.008097481387420537,6165.142857142857
4282,ChloropreV2,0.0068517150201250696,6087.5
4283,ChloropreV2,0.044224706038989085,6766.722222222223
4284,ChloropreV2,0.17627594097230834,9621.204225352112
4285,ChloropreV2,0.028029743264148005,6330.130434782609
4286,ChloropreV2,0.288394914028899,7966.7844827586205
4287,ChloropreV2,0.018063612325784267,6294.8
4288,ChloropreV2,0.009343247754716004,6203.875
4289,ChloropreV2,0.0068517150201250696,6144.666666666667
4290,ChloropreV2,0.03052127599873895,6417.4
4291,ChloropreV2,0.05668236971194375,6830.695652173913
4292,ChloropreV2,0.0205551450603752,6358.176470588235
4293,ChloropreV2,0.09654689346539867,7131.384615384615
4294,ChloropreV2,0.2734457176213536,6981.327272727272
4295,ChloropreV2,0.1613267445647628,7643.3538461538465
4296,ChloropreV2,0.02927550963144347,6579.583333333333
4297,ChloropreV2,0.024292444162261603,6287.55
4298,ChloropreV2,0.17503017460501294,6610.106382978724
4299,ChloropreV2,0.12270798717860351,7353.313131313132
4300,ChloropreV2,0.17378440823771743,7627.2
4301,ChloropreV2,0.026783976896852545,6501.727272727273
4302,ChloropreV2,0.001868649550943201,6026.0
4303,ChloropreV2,0.005605948652829602,6131.0
4304,ChloropreV2,0.008097481387420537,6140.285714285715
4305,ChloropreV2,0.09280959436351228,6691.893333333333
4306,ChloropreV2,0.16257251093205824,8337.580152671755
4307,ChloropreV2,0.0591739024465347,6894.145833333333
4308,ChloropreV2,0.0006228831836477336,6062.0
4309,ChloropreV2,0.01930937869307974,6224.4375
