,image set,total area,percent of mito area covered,avg rnr2 intensity
735,ChloropreV2,0.4117257843911488,0.0,322.78851963746223
736,ChloropreV2,0.9156382799621632,0.0,250.9578231292517
737,ChloropreV2,1.19718147897095,0.0,440.8605619146722
738,ChloropreV2,0.8626932093521046,0.0,1063.3261183261184
739,ChloropreV2,1.108109183709317,0.0,569.8606741573034
740,ChloropreV2,0.3544205314955579,0.0,594.6771929824562
741,ChloropreV2,2.1900572737054795,0.0,583.2002275312856
742,ChloropreV2,1.8480944058828785,0.0,382.3746630727763
743,ChloropreV2,0.29586951223267166,0.0,526.3067226890756
744,ChloropreV2,0.7792268627433092,0.0,437.61661341853033
745,ChloropreV2,1.6113987960967235,0.0,354.64605873261206
746,ChloropreV2,1.526686683120625,0.0,1210.184339314845
747,ChloropreV2,2.110951109382223,0.0,833.6401179941003
748,ChloropreV2,1.3809320181470432,0.0049616599007667374,1845.9377817853922
749,ChloropreV2,43.015066896345616,0.047699035593268796,2366.5231901271763
750,ChloropreV2,0.9162611631458092,0.09993201903467104,2462.9184782608695
751,ChloropreV2,0.32950520414964884,0.0,315.4603773584906
752,ChloropreV2,0.9125238640439229,0.0,598.4038199181446
753,ChloropreV2,2.7438004239682647,0.0,1591.6386745347254
754,ChloropreV2,1.1791178666451632,0.0,644.987328405491
755,ChloropreV2,4.313466046760524,0.024115523465704135,1720.7490615073636
756,ChloropreV2,1.802001050292943,0.1541652264085676,2926.7560469937803
757,ChloropreV2,1.0171682388967414,0.0,895.436964504284
758,ChloropreV2,2.254214241621192,0.0,1824.1845303867403
759,ChloropreV2,5.328765636106594,0.013091759205142616,1630.5659186535765
760,ChloropreV2,4.29851685035298,0.012751775105057322,1647.6803824978267
761,ChloropreV2,2.442324963082793,0.01198673807702102,1885.284548699643
762,ChloropreV2,5.948534403836237,0.0015706806282721507,1279.3658638743455
763,ChloropreV2,0.5263362901823313,0.0,849.6170212765958
764,ChloropreV2,0.33075097051694424,0.0,143.36466165413535
765,ChloropreV2,4.294779551251078,0.08716461203770938,3094.0095735422105
766,ChloropreV2,2.52641419287523,0.0,1747.120808678501
767,ChloropreV2,1.176626333910573,0.0,1182.1398305084747
768,ChloropreV2,10.534200401851779,0.06799905392619777,2196.533648728563
769,ChloropreV2,17.05454156827609,0.04810080350620563,2252.7871547566856
770,ChloropreV2,2.2330362133771677,0.021199442119943804,2187.4288901282766
771,ChloropreV2,1.344804793495469,0.0,1181.7712962962962
772,ChloropreV2,1.8605520695558317,0.05088717777033671,2432.574297188755
773,ChloropreV2,2.4809437204689457,0.0,1272.569779116466
774,ChloropreV2,0.7717522645395362,0.0,1085.1193548387096
775,ChloropreV2,0.6932689833999224,0.03863432165318986,2843.6517055655295
776,ChloropreV2,0.6322264314024453,0.24532019704433639,3901.013779527559
777,ChloropreV2,0.503289612387365,0.0,1590.3861386138615
778,ChloropreV2,1.770856891110552,0.0,730.6680731364276
779,ChloropreV2,4.862226131554321,0.2722264924417074,4831.384063540866
780,ChloropreV2,0.5176159256112632,0.0,2661.064903846154
781,ChloropreV2,4.908942370327912,0.06851922344879899,3046.9123920771967
782,ChloropreV2,0.46031067271567155,0.0,1221.5027027027027
783,ChloropreV2,19.69182896783794,0.042291389890558015,3110.9350164515313
784,ChloropreV2,0.45034454177730776,0.0,955.5110497237569
785,ChloropreV2,4.507182716875014,0.03841901603095621,3461.2045328911
786,ChloropreV2,0.36064936333203534,0.09844559585492292,3329.1103448275862
787,ChloropreV2,0.2173862310930583,0.0,2092.782857142857
788,ChloropreV2,0.47027680365403507,0.0,1026.2936507936508
789,ChloropreV2,0.354420531495558,0.0,716.9368421052632
790,ChloropreV2,3.126250698727948,0.32416816098824525,4939.451574332404
791,ChloropreV2,1.2301942877042809,0.0,2961.431174089069
792,ChloropreV2,0.40425118618737615,0.0,3189.5723076923077
793,ChloropreV2,3.6339004934008092,0.0,1833.2722908093278
794,ChloropreV2,0.45657337361378525,0.0,4026.0599455040874
795,ChloropreV2,1.5378985804262861,0.04252733900364431,3066.225910931174
796,ChloropreV2,0.3145560077421035,0.0,3698.509881422925
797,ChloropreV2,3.6077393996875915,0.2634668508287341,4956.659412780657
798,ChloropreV2,1.8586834200048876,0.6400804289544015,7185.5402144772115
799,ChloropreV2,3.950325150693825,0.1922106590980802,4536.9331230283915
800,ChloropreV2,2.064857753792294,0.0,2169.7907117008444
801,ChloropreV2,2.3052906626802994,0.06322615509321702,2864.6445164775796
802,ChloropreV2,0.929964593186059,0.0,1114.6305220883535
803,ChloropreV2,3.9733718284887773,0.0,1411.2373040752352
804,ChloropreV2,0.5736754121395589,0.0,2267.110629067245
805,ChloropreV2,0.41297155075844444,0.0,2029.7680722891566
806,ChloropreV2,0.5761669448741499,0.5481081081081083,6665.198704103672
807,ChloropreV2,0.3868104570452399,0.0,1605.5273311897106
808,ChloropreV2,6.0855687042387725,0.08945752302967645,3470.345342886387
809,ChloropreV2,1.9502472480011146,0.11529862663685361,3432.464240102171
810,ChloropreV2,0.27219995125405827,0.0,561.013698630137
811,ChloropreV2,0.9274730604514683,0.0,1456.9221476510068
812,ChloropreV2,0.7705064981722415,0.007275666936135859,2484.8998384491115
813,ChloropreV2,0.36812396153580795,0.0,732.331081081081
814,ChloropreV2,0.3369798023534216,0.0,2995.121771217712
815,ChloropreV2,4.388834911981918,0.0,2178.2293499858074
816,ChloropreV2,0.8527270784137408,0.0,702.9868613138686
817,ChloropreV2,0.8676762748212865,0.0,880.2223816355811
818,ChloropreV2,0.810371021925696,0.0,601.3748079877112
819,ChloropreV2,0.3195390732112853,0.0,454.4280155642023
820,ChloropreV2,2.0000779026929374,0.0,979.3100871731009
821,ChloropreV2,0.5686923466703768,0.0,790.4989059080963
822,ChloropreV2,0.252267689377331,0.0,269.5960591133005
823,ChloropreV2,1.3423132607608808,0.1331786542923416,2823.32745825603
824,ChloropreV2,0.7717522645395369,0.0,615.2241935483871
825,ChloropreV2,74.75843970139417,0.1290784869188581,3281.684641421973
826,ChloropreV2,1.6400514225445195,0.41739460691225483,5678.189825360668
827,ChloropreV2,0.26721688578487635,0.0,483.8186046511628
828,ChloropreV2,1.5304239822225114,0.0,1010.7347436940602
829,ChloropreV2,141.9233105108647,0.13997428121264419,3387.848786143414
830,ChloropreV2,1.531669748589806,0.03538023586823844,2430.391693811075
831,ChloropreV2,1.2376688859080547,0.0,468.8319919517103
832,ChloropreV2,0.8190913864967645,1.1155893536121668,9428.48480243161
833,ChloropreV2,0.2111573992565811,0.0,1069.3823529411766
834,ChloropreV2,1.5914665342199934,0.0,805.7198748043819
835,ChloropreV2,0.3855646906779443,0.0,9694.996774193549
836,ChloropreV2,0.9125238640439238,0.16655290102389186,3999.601092896175
837,ChloropreV2,0.8340405829043092,0.0,1525.5910447761194
838,ChloropreV2,0.3743527933722853,0.0,404.7906976744186
839,ChloropreV2,4.735780845273808,0.0,1309.9350341925303
840,ChloropreV2,0.39802235435089883,0.0,1032.69375
841,ChloropreV2,0.7343792735206724,0.0,379.0966101694915
842,ChloropreV2,1.3024487370074236,0.011956001912960191,2170.12810707457
843,ChloropreV2,0.20492856742010385,0.0,2044.6969696969697
844,ChloropreV2,0.34570016692448996,0.0,1145.3129496402878
845,ChloropreV2,1.6194962774841413,0.8673076923076682,13039.100769230768
846,ChloropreV2,2.1701250118287527,0.3716991963260514,6117.555172413793
847,ChloropreV2,1.3323471298225178,0.0,470.0224299065421
848,ChloropreV2,0.5213532247131492,0.0,1741.0
849,ChloropreV2,1.5322926317734542,0.0,1883.50081300813
850,ChloropreV2,0.27718301672324014,0.0,3560.6905829596412
851,ChloropreV2,2.0025694354275303,0.0,1341.7978855721392
852,ChloropreV2,0.3481916996590808,0.0,2287.0071428571428
853,ChloropreV2,1.331724246638869,0.6356407857810925,9563.456501403181
854,ChloropreV2,0.4017596534527852,0.0,662.6780185758514
855,ChloropreV2,0.3830731579433539,0.0,2665.2922077922076
856,ChloropreV2,0.9386849577571281,0.0,777.3010610079575
857,ChloropreV2,0.28154319900877417,0.2765486725663731,4665.973451327433
858,ChloropreV2,1.643788721646406,0.0,2383.947727272727
859,ChloropreV2,0.3868104570452398,0.0,1198.0353697749197
860,ChloropreV2,0.8004048909873318,0.0,629.855365474339
861,ChloropreV2,0.5886246085471041,0.0,517.1966173361523
862,ChloropreV2,0.9523883877973776,0.0,788.4300653594771
863,ChloropreV2,0.6546502260137632,0.0,383.83269961977186
864,ChloropreV2,1.0582785290174943,0.0,88.47411764705882
865,ChloropreV2,0.8714135739231729,0.0,78.53142857142858
866,ChloropreV2,0.8639389757193998,0.0,1111.9567723342939
867,ChloropreV2,1.0109394070602649,0.0,1021.3706896551724
868,ChloropreV2,1.6363141234426344,0.0,1760.890410958904
869,ChloropreV2,0.2510219230100359,0.0,78.7871287128713
870,ChloropreV2,0.526336290182331,0.0,1027.22695035461
871,ChloropreV2,0.26721688578487646,0.0,71.02325581395348
872,ChloropreV2,123.23245481908548,0.05365392586009459,3015.187890067873
873,ChloropreV2,385.2426600710696,0.06647393703642517,3251.0012036614603
874,ChloropreV2,0.6110484031584225,0.0,1245.2382892057026
875,ChloropreV2,1.38466931724893,0.009446693657219849,2289.8543165467627
876,ChloropreV2,0.9087865649420364,0.0,2227.56301369863
877,ChloropreV2,0.33947133508801247,0.0,852.4835164835165
878,ChloropreV2,1.2825164751306948,0.0,1087.7766990291261
879,ChloropreV2,1.0408377998753582,0.0,607.3337320574162
880,ChloropreV2,0.9038034994728549,0.0,981.7162534435262
881,ChloropreV2,4.704013802907756,0.048993644067795855,2807.044238410596
882,ChloropreV2,0.2572507548465128,0.0,1164.5990338164252
883,ChloropreV2,1.0246428371005147,0.0,1353.256690997567
884,ChloropreV2,1.7995095175583469,0.0,2491.0463667820068
885,ChloropreV2,0.7835870450288429,0.013513513513513617,3165.8680445151035
886,ChloropreV2,0.21115739925658109,0.0,1492.1764705882354
887,ChloropreV2,0.34819169965908076,0.0,2656.7892857142856
888,ChloropreV2,2.2822439848853406,0.019923580786025803,3071.399235390497
889,ChloropreV2,0.9561256868992641,0.0,1283.1341145833333
890,ChloropreV2,0.3544205314955582,0.0,1509.0701754385964
891,ChloropreV2,2.4554055099394003,0.0,2048.998477929985
892,ChloropreV2,0.5425312529571724,0.0,1547.158256880734
893,ChloropreV2,0.42978939671693295,0.0,2767.1304347826085
894,ChloropreV2,0.7829641618451955,0.0,1631.41653418124
895,ChloropreV2,0.34258575100625127,0.0,1641.6654545454546
896,ChloropreV2,8.478063012630255,0.0012489897876715957,2016.93989713446
897,ChloropreV2,0.6920232170326269,0.0,1264.3057553956835
898,ChloropreV2,4.748861392130406,0.07410807974816236,2640.2301837270343
899,ChloropreV2,0.21863199746035375,0.0,2092.9147727272725
900,ChloropreV2,0.45283607451189883,0.0,1581.4835164835165
901,ChloropreV2,10.636353243969989,0.12737174982429883,3815.747217992269
902,ChloropreV2,0.6322264314024452,0.0,1695.2775590551182
903,ChloropreV2,0.2535134557446264,0.0,793.3774509803922
904,ChloropreV2,0.20991163288928547,0.17507418397626176,4454.502958579882
905,ChloropreV2,2.6802663392362067,0.017197304206367593,3509.440520446097
906,ChloropreV2,1.2401604186426463,0.0,909.2422110552764
907,ChloropreV2,1.0601471785684387,0.04289071680376044,2965.21151586369
908,ChloropreV2,0.9349476586552408,0.001998667554963374,2585.1877496671104
909,ChloropreV2,0.2186319974603538,0.4017094017094029,5914.369318181818
910,ChloropreV2,0.3064585263546832,0.16463414634146437,3814.9756097560976
911,ChloropreV2,0.2597422875811037,0.0,2807.5406698564593
912,ChloropreV2,5.0659089326071856,0.1688183941964771,4266.4822921790455
913,ChloropreV2,1.1797407498288117,0.0,2136.9799366420275
914,ChloropreV2,1.77210265747785,0.0,2174.8116654954324
915,ChloropreV2,0.2759372503559446,0.0,610.0045045045046
916,ChloropreV2,0.2746914839886491,0.0,664.420814479638
917,ChloropreV2,0.4634250886339103,0.0,1377.239247311828
918,ChloropreV2,2.2236929656224516,0.37254901960783426,5429.413116591928
919,ChloropreV2,0.7848328113961397,0.20714285714285807,4509.692063492063
920,ChloropreV2,0.7132012452766501,0.40960698689956376,5297.2897033158815
921,ChloropreV2,1.0265114866514577,0.11529126213592313,3703.0740291262136
922,ChloropreV2,0.47899716822510346,0.0,693.4857142857143
923,ChloropreV2,12.72986362421016,0.0842100112540882,3409.9898159028594
924,ChloropreV2,5.546151867199712,0.0,1161.640080880701
925,ChloropreV2,3.4968661929983136,0.1300320627003938,3710.539914468995
926,ChloropreV2,0.2622338203156946,0.0,2498.559241706161
927,ChloropreV2,1.1118464828112042,0.0,2522.7256438969766
928,ChloropreV2,0.5998365058527634,0.0,1302.929460580913
929,ChloropreV2,0.5674465803030811,0.431394072447861,5793.868421052632
930,ChloropreV2,17.45318680580998,0.13725910064239408,4217.405341712491
931,ChloropreV2,4.351461920963047,0.0877469224162614,3581.021185227598
932,ChloropreV2,5.518745007119206,0.025959367945822574,2512.6622262361707
933,ChloropreV2,0.4017596534527852,0.0,2443.798761609907
934,ChloropreV2,1.2289485213369855,0.0,2372.823708206687
935,ChloropreV2,0.700743581603695,0.0,2405.8629893238435
936,ChloropreV2,1.4781017947960993,0.1504424778761029,3394.793597304128
937,ChloropreV2,0.2634795866829901,0.0,2571.2075471698113
938,ChloropreV2,0.46404797181755786,0.07919463087248385,3778.461126005362
939,ChloropreV2,0.5998365058527637,0.06126687435098687,3022.639004149378
940,ChloropreV2,2.3993460234110997,0.13785046728971745,4081.6025974025974
941,ChloropreV2,0.8165998537621726,0.0,2312.1783536585367
942,ChloropreV2,2.817300639638696,0.17621047977006415,4180.090225563909
943,ChloropreV2,4.2891736025982565,0.08829509148997985,3226.2910729863333
944,ChloropreV2,0.20866586652199023,0.08656716417910466,3962.440476190476
945,ChloropreV2,0.2011912683182174,0.0,4454.617283950617
946,ChloropreV2,2.9736443187342596,0.29953917050691353,5261.250104733976
947,ChloropreV2,0.9187526958804001,0.0,1176.8455284552845
948,ChloropreV2,0.2535134557446266,0.027027027027027133,3824.720588235294
949,ChloropreV2,0.3830731579433536,0.0,1591.2662337662337
950,ChloropreV2,1.9639506780413605,0.0,1990.0462904248573
951,ChloropreV2,0.5799042439760358,0.0,1207.9742489270386
952,ChloropreV2,0.31953907321128533,0.0,1157.9922178988327
953,ChloropreV2,0.422937681696808,0.1678939617083959,3990.7735294117647
954,ChloropreV2,0.4976836637345352,0.531914893617023,6145.9475
955,ChloropreV2,17.678670518290353,0.0,1451.3798547966448
956,ChloropreV2,0.4403784108389443,0.0,1807.3926553672316
957,ChloropreV2,0.6322264314024448,0.0,843.8503937007874
958,ChloropreV2,4.586911764381943,0.00964149918522535,2680.8764258555134
959,ChloropreV2,0.6023280385873546,0.0,725.4194214876034
960,ChloropreV2,0.4104800180238534,0.0,1412.7969696969697
961,ChloropreV2,0.23731849296978544,0.0,608.1675392670157
962,ChloropreV2,0.3033441104364445,0.0,2182.3196721311474
963,ChloropreV2,0.4129715507584443,0.0,729.222891566265
964,ChloropreV2,1.0993888191382484,0.0,792.00906002265
965,ChloropreV2,0.6957605161345133,0.0,1480.0858676207513
966,ChloropreV2,1.0165453557130937,0.0,1895.5441176470588
967,ChloropreV2,1.2806478255797513,0.0,1759.2120622568093
968,ChloropreV2,0.7206758434804229,0.011235955056179851,2444.630397236615
969,ChloropreV2,0.6409467959735129,0.0,1884.726213592233
970,ChloropreV2,0.9150153967785133,0.0,2483.9591836734694
971,ChloropreV2,1.2874995405998748,0.0,754.5657640232108
972,ChloropreV2,0.5512516175282407,0.0,1099.5146726862301
973,ChloropreV2,4.713357050662475,0.0,1159.1754756871037
974,ChloropreV2,0.5201074583458537,0.0,889.3468899521531
975,ChloropreV2,0.8645618589030479,0.0,2207.766570605187
976,ChloropreV2,0.2510219230100357,0.0,2134.1188118811883
977,ChloropreV2,0.81473120421123,0.0,1418.665137614679
978,ChloropreV2,0.33075097051694446,0.0,1205.6203007518798
979,ChloropreV2,1.1747576843596301,0.0,1102.4093319194062
980,ChloropreV2,25.92003792112561,0.0006728666522482908,1626.3103149795625
981,ChloropreV2,1.725386418704266,0.0,2800.1783393501805
982,ChloropreV2,0.2572507548465129,0.0,2715.2125603864733
983,ChloropreV2,0.634717964137036,0.0,633.2039215686275
984,ChloropreV2,1.5827461696489242,0.0,1342.177025963808
985,ChloropreV2,0.6017051554037073,0.0,1244.5859213250517
986,ChloropreV2,0.907540798574741,0.0,2520.855769230769
987,ChloropreV2,1.945264182531928,0.0,2331.594110115237
988,ChloropreV2,1.249503666397363,0.0,1336.9401794616151
989,ChloropreV2,1.409584644594838,0.0,1508.933745583039
990,ChloropreV2,0.8228286855986497,0.0,1476.122541603631
991,ChloropreV2,8.822517413187493,0.10124258683986413,3746.956926987714
992,ChloropreV2,2.2087437692149106,0.0031020868584319696,2756.935138183869
993,ChloropreV2,1.400864280023774,0.031569586482880795,2720.024888888889
994,ChloropreV2,0.5437770193244675,0.0,1893.7437070938215
995,ChloropreV2,0.4771285186741602,0.030026109660574653,2224.7728459530026
996,ChloropreV2,4.162105433134104,0.05507333133792346,2933.061358874588
997,ChloropreV2,1.1716432684413904,0.0398724082934608,2874.0446333687564
998,ChloropreV2,2.1065909270966943,0.0,2040.2708456534594
999,ChloropreV2,4.743878326661218,0.04884453781512524,2846.642594537815
1000,ChloropreV2,0.5350566547533996,0.16181606519208488,3967.4976744186047
1001,ChloropreV2,0.7742437972741272,0.3821399839098959,4955.742765273312
1002,ChloropreV2,1.0645073608539732,0.25453481568168485,4496.571929824561
1003,ChloropreV2,10.26449198333228,0.09867103586381419,3597.202039825158
1004,ChloropreV2,0.545022785691763,0.0,1831.2945205479452
1005,ChloropreV2,5.448982090550629,0.04629629629629411,3479.4015549965698
1006,ChloropreV2,0.47027680365403507,0.0,1081.8042328042327
1007,ChloropreV2,0.3743527933722851,0.014975041597337882,2486.4916943521594
1008,ChloropreV2,3.135593946482663,0.34108065156933,5279.529411764706
1009,ChloropreV2,1.025888603467811,0.12264723740133647,3438.117718446602
1010,ChloropreV2,0.6297348986678553,0.0,1080.2509881422925
1011,ChloropreV2,328.582091271156,0.4178606227658642,5676.34940924716
1012,ChloropreV2,7.76486176735348,0.5212578212738092,5997.321881521913
1013,ChloropreV2,0.7293962080514923,0.0,788.3993174061434
1014,ChloropreV2,1.9558531966539416,0.008598726114649423,2496.1969407265774
1015,ChloropreV2,1.5017713557747119,0.3558689340522516,5263.3327800829875
1016,ChloropreV2,0.41920038259492165,0.15453194650817348,3977.192878338279
1017,ChloropreV2,1.5441274122627624,0.13432835820895248,3968.8161290322582
1018,ChloropreV2,0.23607272660249062,0.0,827.6263157894737
1019,ChloropreV2,1.4376143878589906,0.21793760831888737,4021.234835355286
1020,ChloropreV2,1.2488807832137145,0.0,929.3918245264207
1021,ChloropreV2,2.4273757666752465,0.04516294585578596,2962.746023601847
1022,ChloropreV2,0.34196286782260354,0.0,1257.0945454545454
1023,ChloropreV2,2.053022973302991,0.009708737864077381,2579.597087378641
1024,ChloropreV2,0.2784287830905355,0.2617449664429542,4726.705357142857
1025,ChloropreV2,0.2809203158251263,0.31263858093126545,5029.570796460177
1026,ChloropreV2,0.27469148398864907,0.6553287981859431,8161.049773755656
1027,ChloropreV2,0.682057086094264,0.3598173515981752,4949.534671532847
1028,ChloropreV2,0.34570016692448974,0.0,979.1258992805756
1029,ChloropreV2,0.4652937381848533,0.046854082998661666,2352.8930481283423
1030,ChloropreV2,0.2547592221119219,0.0,580.0390243902439
1031,ChloropreV2,0.2672168857848763,0.0,948.8279069767442
1032,ChloropreV2,3.767820377885053,0.0,932.4195041322314
1033,ChloropreV2,0.2896406803961944,0.0,2222.1502145922746
1034,ChloropreV2,0.7592946008665828,0.005742411812961477,1973.4409836065574
1035,ChloropreV2,0.2036828010528083,0.0,808.6036585365854
1036,ChloropreV2,11.272939857658017,0.0014918775555308207,1210.8067189744722
1037,ChloropreV2,1.3734574199432699,0.0,767.9111514052584
1038,ChloropreV2,0.5512516175282403,0.5412429378531083,6938.338600451467
1039,ChloropreV2,0.6945147497672178,0.3524663677130059,4865.967741935484
1040,ChloropreV2,0.35940359696473967,0.0,429.3287197231834
1041,ChloropreV2,2.8166777564550403,0.0,1018.529854046882
1042,ChloropreV2,0.2173862310930583,0.0,1050.662857142857
1043,ChloropreV2,0.6222603004640813,0.0,682.41
1044,ChloropreV2,0.23856425933708103,0.0,773.078125
1045,ChloropreV2,0.8427609474753779,0.0,720.7887740029543
1046,ChloropreV2,0.7406081053571495,0.0,1137.5546218487395
1047,ChloropreV2,1.7359754328262778,0.0,766.9734576757533
1048,ChloropreV2,9.619185005073142,0.0,782.4193214193214
1049,ChloropreV2,4.4747927913253225,0.059716035634743536,1883.037026726058
1050,ChloropreV2,1.6375598898099268,0.0,1083.5619771863119
1051,ChloropreV2,2.048662791017458,0.0,758.5465045592705
1052,ChloropreV2,0.9436680232263099,0.0,893.622691292876
1053,ChloropreV2,0.9561256868992636,0.0,511.4466145833333
1054,ChloropreV2,5.257134069987085,0.00011848341232227006,1258.0265402843602
1055,ChloropreV2,0.8589559102502189,0.0,453.45217391304345
1056,ChloropreV2,0.33075097051694463,0.0,507.4248120300752
1057,ChloropreV2,0.5014209628364217,0.0,1176.0421836228288
1058,ChloropreV2,0.8913458357999005,0.0,793.68156424581
1059,ChloropreV2,0.8813797048615373,0.0,718.0621468926554
1060,ChloropreV2,5.86942823951296,0.0,661.1612903225806
1061,ChloropreV2,1.826916377638852,0.0,2066.184730743013
1062,ChloropreV2,0.57616694487415,0.0,815.6738660907127
1063,ChloropreV2,0.4677852709194442,0.0,561.3005319148937
1064,ChloropreV2,0.2547592221119218,0.0,567.4487804878049
1065,ChloropreV2,0.2821660821924218,0.0,520.5374449339207
1066,ChloropreV2,1.6375598898099302,0.0,946.7338403041825
1067,ChloropreV2,2.8733601261669897,0.0,931.0281751192024
1068,ChloropreV2,1.6799159462979767,0.0,1352.3157894736842
1069,ChloropreV2,0.3394713350880125,0.0,467.6886446886447
1070,ChloropreV2,0.7605403672338772,0.0,1417.1603927986907
1071,ChloropreV2,0.3631408960666261,0.0,775.2054794520548
1072,ChloropreV2,7.0541520548112535,0.0009713024282559783,1307.0425795053004
1073,ChloropreV2,3.0290809220789088,0.0,1083.7808388157894
1074,ChloropreV2,0.8676762748212862,0.0,1846.6341463414635
1075,ChloropreV2,0.48771753279617147,0.0,827.4464285714286
1076,ChloropreV2,1.5080001876111904,0.0,959.9372419488027
1077,ChloropreV2,7.582979877728313,0.0,1442.0859208148513
1078,ChloropreV2,11.779343885963584,0.0203585214954237,1918.114331041777
1079,ChloropreV2,0.5549889166301266,0.0,596.2421524663677
1080,ChloropreV2,1.5528477768338302,0.04292017649418287,2151.8356054530873
1081,ChloropreV2,2.2268073815406892,0.0,1120.3366890380314
1082,ChloropreV2,0.9847783133470592,0.0,1772.7193426042984
1083,ChloropreV2,2.6653171428286577,0.0,1280.3431510051425
1084,ChloropreV2,1.0240199539168673,0.0,1063.948905109489
1085,ChloropreV2,0.6172772349948995,0.0,1017.3649193548387
1086,ChloropreV2,0.7543115353974004,0.0,731.0313531353136
1087,ChloropreV2,3.1492973765229015,0.04964398734177271,1743.787579113924
1088,ChloropreV2,1.1865924648489372,0.08766404199475031,2494.99685204617
1089,ChloropreV2,2.1900572737054818,0.0,1766.9641638225255
1090,ChloropreV2,0.5475143184263541,0.0,1005.875
1091,ChloropreV2,2.9331569117971554,0.0,1852.1112999150382
1092,ChloropreV2,2.460388575408578,0.0,1439.6455696202531
1093,ChloropreV2,190.4895123401087,0.2523126424451822,4641.350299048541
1094,ChloropreV2,11.509635467444138,0.012880181837859765,2047.2833170942947
1095,ChloropreV2,0.5462685520590586,0.14253135689851862,3317.74715261959
1096,ChloropreV2,1.3335928961898118,0.025688930406351895,1748.1381886087768
1097,ChloropreV2,0.49892943010183044,0.0,1499.7506234413966
1098,ChloropreV2,1.2065247267256651,0.0,1928.143446852425
1099,ChloropreV2,0.7443454044590369,0.0,892.5668896321071
1100,ChloropreV2,0.891345835799901,0.0,1069.9762569832403
1101,ChloropreV2,0.5088955610401947,0.0,2208.640586797066
1102,ChloropreV2,1.0844396227307014,0.0,1646.1148105625718
1103,ChloropreV2,0.8253202183332412,0.0,1024.5369532428356
1104,ChloropreV2,0.31331024137480806,0.0,708.0793650793651
1105,ChloropreV2,1.1616771375030228,0.08632707774798928,3269.3386923901394
1106,ChloropreV2,0.5014209628364217,0.0,1084.6302729528536
1107,ChloropreV2,382.8707209078095,0.18245576930939497,4150.777238810829
1108,ChloropreV2,7.886946871348481,0.042963196967298896,2836.999842022117
1109,ChloropreV2,0.5543660334464791,0.0,1888.7011235955056
1110,ChloropreV2,1.1218126137495676,0.0,2194.4550499445063
1111,ChloropreV2,0.5238447574477406,0.19619500594530448,3387.2802850356293
1112,ChloropreV2,0.7181843107458317,0.0,1036.109185441941
1113,ChloropreV2,0.8041421900892175,0.0,2247.405572755418
1114,ChloropreV2,0.26098805394839913,0.6706443914081164,8853.728571428572
1115,ChloropreV2,0.8178456201294685,0.003808073115003835,1927.8173515981734
1116,ChloropreV2,0.21364893199117205,0.0,1444.9941860465117
1117,ChloropreV2,0.22922101158236552,0.05163043478260879,3562.163043478261
1118,ChloropreV2,0.47027680365403507,0.3509933774834461,5254.685185185185
1119,ChloropreV2,0.23856425933708109,0.0,1152.9375
1120,ChloropreV2,0.24354732480626276,0.36572890025575605,5403.331632653061
1121,ChloropreV2,9.776151567352203,0.08098120420515223,3013.4515101312604
1122,ChloropreV2,0.4179546162276262,0.0,2346.401785714286
1123,ChloropreV2,0.8907229526162532,0.0,1369.1454545454546
1124,ChloropreV2,0.5462685520590593,0.0718358038768533,3415.0546697038726
1125,ChloropreV2,0.9716977664904584,0.0903846153846159,3442.614890885751
1126,ChloropreV2,0.49020906553076254,0.7941550190597209,10543.984771573603
1127,ChloropreV2,0.21987776382764954,0.4220963172804538,6042.367231638418
1128,ChloropreV2,0.3095729422729218,0.0,2504.0923694779117
1129,ChloropreV2,0.5848873094452177,0.4494142705005346,6168.631914893617
1130,ChloropreV2,0.9125238640439236,0.15085324232082017,3820.481582537517
1131,ChloropreV2,0.584887309445218,0.0,997.8063829787234
1132,ChloropreV2,0.4291665135332853,0.5239477503628467,7454.976811594202
1133,ChloropreV2,3.207848395785788,0.20019417475728357,4510.472416472417
1134,ChloropreV2,0.9050492658401504,0.10942876806607098,2936.9119669876204
1135,ChloropreV2,1.306808919292958,0.06816015252621473,3062.947569113441
1136,ChloropreV2,0.42044614896221716,0.051851851851852225,3375.9881656804732
1137,ChloropreV2,2.774944583150655,0.238383838383837,4806.6391011235955
1138,ChloropreV2,0.21115739925658097,0.34513274336283295,5168.911764705882
1139,ChloropreV2,0.8153540873948774,0.0,3325.369465648855
1140,ChloropreV2,1.4594152992866631,0.0648740930431061,3046.733561058924
1141,ChloropreV2,0.4428699435735351,0.327707454289735,4940.657303370786
1142,ChloropreV2,0.6646163569521266,0.3373945641986895,5079.904494382023
1143,ChloropreV2,1.1654144366049115,0.0,1915.7393162393162
1144,ChloropreV2,0.28216608219242184,0.0,1359.0528634361233
1145,ChloropreV2,0.30458987680373983,0.0,5099.297959183674
1146,ChloropreV2,0.2211235301949447,0.014084507042253567,2035.2078651685392
1147,ChloropreV2,4.801806462740471,0.0006485925541574658,2323.8300907911803
1148,ChloropreV2,1.2874995405998761,0.0,1269.0435203094778
1149,ChloropreV2,2.3738078128815387,0.032274993440041616,2003.8483735571879
1150,ChloropreV2,1.7509246292338245,0.006047669868374087,2443.0938833570412
1151,ChloropreV2,0.5911161412816951,0.3688092729188645,5164.913684210526
1152,ChloropreV2,0.2273523620314221,0.6383561643835631,7475.420765027322
